what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1781860737727
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1781860737728
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1781860737728
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1781860737729
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1781860737730
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1781860737731
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1781860737732
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1781860737733
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1781860737734
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1781860737734
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1781860737735
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1781860737736
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1781860737736
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1781860737919
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1781860737920
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1781860737920
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1781860737921
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1781860737921
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1781860737922
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1781860737922
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1781860737923
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1781860737924
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1781860737924
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1781860737925
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1781860737926
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1781860737926
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1781860737926
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1781860737927
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1781860737927
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1781860737927
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1781860737929
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1781860737929
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1781860737930
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1781860737931
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1781860737931
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1781860737933
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1781860737933
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1781860737934
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1781860737935
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1781860737935
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1781860737935
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1781860737936
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1781860737937
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1781860737937
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1781860737937
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1781860737938
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1781860737938
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1781860737939
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1781860737939
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1781860737940
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1781860737941
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1781860737954
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1781860737955
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1781860737956
os,sysinfo,,,"win32",1781860737958
arch,sysinfo,,,"x86",1781860737958
ws,sysinfo,,,"win32",1781860737958
locale,sysinfo,,,"zh_TW",1781860737958
processors,sysinfo,,,"8",1781860737958
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1781860737958
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1781860737958
java.specification.name,sysinfo,,,"Java Platform API Specification",1781860737958
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1781860737958
java.specification.version,sysinfo,,,"1.6",1781860737958
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1781860737958
java.version,sysinfo,,,"1.6.0_23",1781860737958
java.vm.info,sysinfo,,,"mixed mode",1781860737958
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1781860737958
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1781860737958
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1781860737958
java.vm.specification.version,sysinfo,,,"1.0",1781860737958
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1781860737958
java.vm.version,sysinfo,,,"19.0-b09",1781860737958
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1781860738375
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1781860738434
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1781860738514
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1781860738575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781860739759
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1781860740271
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1781860740602
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1781860741740
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781860745781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860745818
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1781860745934
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1781860745968
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1781860745969
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1781860745970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860754843
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1781860756468
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1781860756472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860763571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860785475
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1781860786092
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1781860793740
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1781860793741
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1781860797905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860798220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860798324
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1781860798685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860803725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860803860
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781860803896
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781860808352
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1781860808731
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1781860808764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781860908199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781861364597
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781861369717
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781861375143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781861418292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862340976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1781862344309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862350616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862354474
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781862375793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862376213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862383368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862397266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862399764
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781862400415
error,log,,,"Unable to validate connection settings.",1781862409661
error,log,,,"Unable to validate connection settings.",1781862409664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862409696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862411937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862418880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862420760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862427459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862427533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862429882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862430013
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781862430025
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781862432490
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781862432775
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781862440132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781862509900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781863960140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781863964958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864143268
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781864145226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1781864146553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864147016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864148743
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864149919
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781864149993
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864149996
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1781864150041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864150166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864151895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864158959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864162733
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781864174565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864174954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864181250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864210726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864212396
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781864212933
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781864215560
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781864215845
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781864223686
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781864247856
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864248065
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864248237
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781864275458
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864275458
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864279478
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781864279623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864343766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864344438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864344813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864345485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781864345960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869442106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869445027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869445630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869445899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869452012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869452252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869452670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869452909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869453347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781869453576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870384795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870384888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870392999
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781870394428
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781870394428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1781870397240
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781870401770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870402185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870406840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870416589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870418649
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781870419205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870421177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870426438
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781870427034
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781870427299
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781870434166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870509082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870586015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870586314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870796298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781870796699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871294540
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781871295737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1781871297107
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781871300280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871300658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871315786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871325543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871325967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871329514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781871331213
