what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722806551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722806938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722807855
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1781722809041
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1781722809044
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781722811637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722811929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722817130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722826362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722827494
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781722829208
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1781722829225
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781722833179
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1781722833667
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1781722833693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781722864591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781723199532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781723200734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781723201980
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781723202154
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1781723202387
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1781723202388
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1781723202456
stopped,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1781723203402
stopped,bundle,com.altera.sbtgui.ui,13.1.0.162,"com.altera.sbtgui.ui",1781723203406
stopped,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1781723203406
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1781723203406
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1781723203406
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1781723203406
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1781724079626
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1781724079627
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1781724079628
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1781724079628
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1781724079628
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1781724079628
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1781724079628
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1781724079629
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1781724079629
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1781724079629
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1781724079630
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1781724079630
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1781724079631
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1781724079631
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1781724079631
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1781724079632
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1781724079632
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1781724079632
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1781724079632
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1781724079633
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1781724079633
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1781724079633
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1781724079633
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1781724079634
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1781724079634
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1781724079634
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1781724079634
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1781724079635
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1781724079635
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1781724079635
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1781724079635
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1781724079635
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1781724079635
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1781724079636
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1781724079636
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1781724079636
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1781724079636
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1781724079637
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1781724079641
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1781724079641
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1781724079641
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1781724079642
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1781724079642
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1781724079642
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1781724079642
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1781724079642
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1781724079643
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1781724079643
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1781724079644
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1781724079644
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1781724079644
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1781724079645
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1781724079645
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1781724079645
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1781724079645
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1781724079647
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1781724079647
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1781724079647
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1781724079647
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1781724079647
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1781724079647
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1781724079647
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1781724079648
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1781724079648
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1781724079649
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1781724079649
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1781724079649
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1781724079650
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1781724079650
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1781724079651
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1781724079651
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1781724079651
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1781724079652
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1781724079652
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1781724079652
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1781724079652
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1781724079653
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1781724079653
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1781724079653
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1781724079654
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1781724079654
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1781724079655
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1781724079655
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1781724079655
started,bundle,com.altera.sbtgui.integration,13.1.0.162,"com.altera.sbtgui.integration",1781724079655
started,bundle,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch",1781724079656
started,bundle,com.altera.sbtgui.project,13.1.0.162,"com.altera.sbtgui.project",1781724079656
started,bundle,com.altera.systemconsole,13.1.0.162,"com.altera.systemconsole",1781724079656
started,bundle,com.altera.systemconsole.designs.plugin,13.1.0.162,"com.altera.systemconsole.designs.plugin",1781724079656
started,bundle,com.altera.utilities,13.1.0.162,"com.altera.utilities",1781724079656
os,sysinfo,,,"win32",1781724079657
arch,sysinfo,,,"x86",1781724079657
ws,sysinfo,,,"win32",1781724079657
locale,sysinfo,,,"zh_TW",1781724079657
processors,sysinfo,,,"8",1781724079657
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1781724079657
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1781724079657
java.specification.name,sysinfo,,,"Java Platform API Specification",1781724079657
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1781724079657
java.specification.version,sysinfo,,,"1.6",1781724079657
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1781724079657
java.version,sysinfo,,,"1.6.0_23",1781724079657
java.vm.info,sysinfo,,,"mixed mode",1781724079657
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1781724079657
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1781724079657
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1781724079657
java.vm.specification.version,sysinfo,,,"1.0",1781724079657
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1781724079657
java.vm.version,sysinfo,,,"19.0-b09",1781724079657
started,bundle,com.altera.sbtgui.core,13.1.0.162,"com.altera.sbtgui.core",1781724084464
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781724090686
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1781724090846
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1781724090866
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1781724090881
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1781724090902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781724090978
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781724091026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781724093343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781724108450
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1781724111447
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781724111471
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1781724111478
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781724111567
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1781724111947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781724114956
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1781724115100
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1781724118607
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1781724118622
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1781724118623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781724119481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781724120602
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781724121151
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1781724121157
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781724123116
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1781724123415
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1781724123419
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1781724123420
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1781724123420
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1781724123428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781724151384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725121077
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781725125406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725125823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725128505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725135817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725137717
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781725138201
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781725140771
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781725141085
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781725147526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725179162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725180136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725180390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725239248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725239696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725251522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725252382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725630392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725672327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725679066
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781725679950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725682111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725686427
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781725686438
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781725687700
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1781725687701
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1781725687723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1781725690139
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781725694069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725694470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725697926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725707742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725709893
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781725710414
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781725713230
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781725713611
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781725720916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725779760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725981895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781725982430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726194170
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781726198118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726198571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726201566
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781726202980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726206823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726208856
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1781726209392
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781726212246
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1781726212551
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1781726219865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781726269467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731415229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731416019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731419890
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1781731423814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731424206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731427952
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1781731429972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1781731432505
